,% of FGA by Distance/0-3,% of FGA by Distance/10-16,% of FGA by Distance/16-3pt,% of FGA by Distance/2P,% of FGA by Distance/3-10,% of FGA by Distance/3P,Cornder/3P%,Corner/%3PA,Corner/3P%,Dunks/%FGA,Dunks/Md.,FG% by Distance/0-3,FG% by Distance/10-16,FG% by Distance/16-3pt,FG% by Distance/2P,FG% by Distance/3-10,FG% by Distance/3P,Heaves/Att.,Heaves/Md.,Unnamed: 0_level_1/Season,Unnamed: 1_level_1/Age,Unnamed: 21_level_1/%Ast'd,Unnamed: 24_level_1/%Ast'd,Unnamed: 24_level_1/Ast'd,Unnamed: 2_level_1/Tm,Unnamed: 3_level_1/Lg,Unnamed: 4_level_1/Pos,Unnamed: 5_level_1/G,Unnamed: 6_level_1/MP,Unnamed: 7_level_1/FG%,Unnamed: 8_level_1/Dist.
5109,0.633,0.08199999999999999,0.005,1.0,0.27899999999999997,0.0,,,,0.27699999999999997,95.0,0.7490000000000001,0.36700000000000005,0.0,0.608,0.373,,0.0,0.0,2018-19,25.0,0.77,,,PHO,NBA,C,70.0,1184.0,0.608,3.5
5110,0.579,0.128,0.025,1.0,0.268,0.0,,,,0.23399999999999999,71.0,0.753,0.634,0.25,0.654,0.488,,0.0,0.0,2019-20,26.0,0.738,,,SAC,NBA,C,39.0,1125.0,0.654,4.5
5111,0.249,0.154,0.068,0.652,0.18100000000000002,0.348,,0.35100000000000003,0.444,0.054000000000000006,11.0,0.564,0.294,0.2,0.424,0.425,0.377,3.0,0.0,1997-98,23.0,0.49200000000000005,0.966,,MIL,NBA,PF,38.0,530.0,0.40700000000000003,13.6
5112,0.031,0.156,0.156,0.469,0.125,0.531,,0.294,0.2,0.0,0.0,0.0,0.6,0.2,0.267,0.0,0.294,0.0,0.0,1998-99,24.0,0.5,0.8,,TOT,NBA,PF,16.0,102.0,0.281,18.7
5113,0.0,0.4,0.0,0.4,0.0,0.6,,0.667,0.0,0.0,0.0,,1.0,,1.0,,0.0,0.0,0.0,1998-99,24.0,0.0,,,MIL,NBA,PF,3.0,12.0,0.4,19.2
5114,0.037000000000000005,0.111,0.185,0.48100000000000004,0.14800000000000002,0.519,,0.214,0.33299999999999996,0.0,0.0,0.0,0.33299999999999996,0.2,0.154,0.0,0.35700000000000004,0.0,0.0,1998-99,24.0,1.0,0.8,,PHI,NBA,PF,13.0,90.0,0.259,18.6
5115,0.33299999999999996,0.042,0.375,0.875,0.125,0.125,,0.667,0.5,0.20800000000000002,4.0,0.625,0.0,0.222,0.33299999999999996,0.0,0.33299999999999996,0.0,0.0,2011-12,21.0,0.7140000000000001,1.0,,SAC,NBA,SF,15.0,88.0,0.33299999999999996,12.1
5116,0.364,0.0,0.364,0.818,0.091,0.182,,0.0,,0.273,3.0,0.75,,0.0,0.33299999999999996,0.0,0.0,0.0,0.0,2012-13,22.0,1.0,,,SAC,NBA,SF,9.0,32.0,0.273,13.0
5117,0.0,0.33299999999999996,0.33299999999999996,1.0,0.33299999999999996,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1999-00,23.0,,,,CHH,NBA,PF,2.0,4.0,0.0,11.7
5118,0.128,0.099,0.136,0.545,0.182,0.455,,0.20600000000000002,0.28600000000000003,0.016,6.0,0.667,0.486,0.33299999999999996,0.456,0.382,0.365,2.0,0.0,2014-15,22.0,0.32299999999999995,0.855,,UTA,NBA,SG,50.0,1064.0,0.414,16.9
5119,0.111,0.13,0.098,0.5379999999999999,0.2,0.462,,0.218,0.36700000000000005,0.012,10.0,0.611,0.42100000000000004,0.43200000000000005,0.47200000000000003,0.44799999999999995,0.359,2.0,0.0,2015-16,23.0,0.20600000000000002,0.752,,UTA,NBA,SG,79.0,2541.0,0.42,15.9
5120,0.12300000000000001,0.14,0.11599999999999999,0.539,0.161,0.461,,0.248,0.447,0.02,11.0,0.573,0.409,0.41600000000000004,0.44,0.38299999999999995,0.371,2.0,0.0,2016-17,24.0,0.29100000000000004,0.746,,UTA,NBA,SG,59.0,1593.0,0.408,16.8
5121,0.10099999999999999,0.152,0.154,0.557,0.149,0.44299999999999995,,0.162,0.389,0.025,19.0,0.6579999999999999,0.43,0.42200000000000004,0.467,0.42,0.381,1.0,0.0,2017-18,25.0,0.369,0.732,,TOT,NBA,SG,60.0,1616.0,0.429,16.9
5122,0.087,0.139,0.168,0.525,0.13,0.475,,0.141,0.35100000000000003,0.02,11.0,0.625,0.41600000000000004,0.419,0.455,0.431,0.389,0.0,0.0,2017-18,25.0,0.318,0.706,,UTA,NBA,SG,39.0,1084.0,0.424,17.6
5123,0.141,0.18600000000000003,0.11599999999999999,0.643,0.201,0.35700000000000004,,0.239,0.47100000000000003,0.04,8.0,0.7140000000000001,0.45899999999999996,0.435,0.49200000000000005,0.4,0.35200000000000004,1.0,0.0,2017-18,25.0,0.47600000000000003,0.84,,CLE,NBA,SG,21.0,532.0,0.442,14.8
5124,0.11599999999999999,0.16399999999999998,0.18600000000000003,0.648,0.182,0.35200000000000004,,0.267,0.429,0.021,10.0,0.718,0.46399999999999997,0.43200000000000005,0.478,0.385,0.35600000000000004,1.0,0.0,2018-19,26.0,0.40399999999999997,0.7140000000000001,,TOT,NBA,SG,72.0,1893.0,0.435,16.0
5125,0.115,0.165,0.196,0.665,0.18899999999999997,0.335,,0.28300000000000003,0.419,0.018000000000000002,7.0,0.7120000000000001,0.42700000000000005,0.43799999999999994,0.46,0.36,0.36200000000000004,1.0,0.0,2018-19,26.0,0.40299999999999997,0.691,,CLE,NBA,SG,45.0,1234.0,0.42700000000000005,15.8
5126,0.12,0.161,0.166,0.613,0.166,0.387,,0.23800000000000002,0.45,0.027999999999999997,3.0,0.731,0.5429999999999999,0.41700000000000004,0.519,0.444,0.345,0.0,0.0,2018-19,26.0,0.406,0.759,,POR,NBA,SG,27.0,659.0,0.452,16.4
5127,0.11599999999999999,0.18600000000000003,0.122,0.5870000000000001,0.163,0.413,,0.366,0.5379999999999999,0.023,4.0,0.8,0.5,0.5710000000000001,0.515,0.28600000000000003,0.493,0.0,0.0,2019-20,27.0,0.308,0.8859999999999999,,POR,NBA,SF,21.0,619.0,0.506,16.2
5128,0.0,0.0,0.25,0.5,0.25,0.5,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2013-14,24.0,,,,CLE,NBA,SG,2.0,7.0,0.0,19.3
5129,1.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,2017-18,28.0,,,,DAL,NBA,SG,1.0,8.0,0.0,2.0
5130,0.41200000000000003,0.136,0.193,0.993,0.251,0.006999999999999999,,0.0,,0.10800000000000001,68.0,0.64,0.429,0.35700000000000004,0.502,0.429,0.0,1.0,0.0,2007-08,21.0,0.6759999999999999,,,ATL,NBA,C,81.0,2540.0,0.499,7.3
5131,0.337,0.195,0.185,0.998,0.281,0.002,,0.0,,0.131,69.0,0.705,0.44799999999999995,0.391,0.526,0.455,0.0,0.0,0.0,2008-09,22.0,0.6629999999999999,,,ATL,NBA,C,67.0,2242.0,0.525,7.9
5132,0.36,0.17,0.16399999999999998,0.9990000000000001,0.305,0.001,,1.0,1.0,0.105,86.0,0.721,0.424,0.46799999999999997,0.551,0.465,1.0,0.0,0.0,2009-10,23.0,0.652,1.0,,ATL,NBA,C,81.0,2845.0,0.551,7.3
5133,0.231,0.15,0.37,0.996,0.244,0.004,,0.5,1.0,0.068,60.0,0.7609999999999999,0.486,0.531,0.557,0.449,0.5,0.0,0.0,2010-11,24.0,0.695,0.5,,ATL,NBA,C,77.0,2704.0,0.557,10.8
5134,0.369,0.087,0.29100000000000004,0.99,0.243,0.01,,0.0,,0.11699999999999999,10.0,0.684,0.444,0.4,0.5589999999999999,0.6,0.0,0.0,0.0,2011-12,25.0,0.579,,,ATL,NBA,C,11.0,348.0,0.5529999999999999,8.9
5135,0.35,0.114,0.324,0.9940000000000001,0.207,0.006,,0.5,0.667,0.098,101.0,0.752,0.446,0.423,0.544,0.434,0.5,0.0,0.0,2012-13,26.0,0.7709999999999999,0.667,,ATL,NBA,C,74.0,2756.0,0.5429999999999999,9.5
5136,0.31,0.131,0.336,0.9740000000000001,0.198,0.026000000000000002,,1.0,0.364,0.079,32.0,0.754,0.491,0.496,0.5720000000000001,0.47,0.364,0.0,0.0,2013-14,27.0,0.7090000000000001,1.0,,ATL,NBA,C,29.0,958.0,0.5670000000000001,10.2
5137,0.28600000000000003,0.111,0.35200000000000004,0.963,0.213,0.037000000000000005,,0.8059999999999999,0.379,0.08800000000000001,81.0,0.75,0.45799999999999996,0.494,0.547,0.408,0.306,0.0,0.0,2014-15,28.0,0.789,0.909,,ATL,NBA,C,76.0,2318.0,0.5379999999999999,10.6
5138,0.3,0.08900000000000001,0.231,0.7559999999999999,0.136,0.244,,0.22699999999999998,0.259,0.084,84.0,0.745,0.355,0.49200000000000005,0.557,0.385,0.344,0.0,0.0,2015-16,29.0,0.7759999999999999,1.0,,ATL,NBA,C,82.0,2631.0,0.505,12.3
5139,0.213,0.127,0.136,0.698,0.22,0.302,,0.157,0.368,0.052000000000000005,41.0,0.708,0.392,0.45,0.524,0.47200000000000003,0.355,0.0,0.0,2016-17,30.0,0.59,0.977,,BOS,NBA,C,68.0,2193.0,0.473,13.4
5140,0.198,0.14300000000000002,0.10400000000000001,0.7,0.255,0.3,,0.159,0.528,0.062,45.0,0.738,0.38,0.462,0.514,0.43799999999999994,0.429,0.0,0.0,2017-18,31.0,0.5720000000000001,0.948,,BOS,NBA,C,72.0,2277.0,0.489,12.8
5141,0.242,0.11900000000000001,0.151,0.7190000000000001,0.207,0.281,,0.094,0.263,0.07200000000000001,47.0,0.743,0.535,0.523,0.604,0.54,0.36,1.0,0.0,2018-19,32.0,0.752,1.0,,BOS,NBA,C,68.0,1973.0,0.535,13.3
5142,0.18,0.11800000000000001,0.122,0.596,0.17600000000000002,0.40399999999999997,,0.121,0.281,0.035,21.0,0.763,0.442,0.413,0.513,0.374,0.337,0.0,0.0,2019-20,33.0,0.605,0.978,,PHI,NBA,C,60.0,1848.0,0.442,15.6
5143,0.225,0.124,0.305,0.772,0.11699999999999999,0.228,,0.10800000000000001,0.5710000000000001,0.0,0.0,0.591,0.434,0.521,0.516,0.45,0.369,0.0,0.0,1996-97,33.0,0.6659999999999999,0.861,,UTA,NBA,SG,82.0,2592.0,0.48200000000000004,13.6
5144,0.18600000000000003,0.135,0.39299999999999996,0.847,0.133,0.153,,0.126,0.43799999999999994,0.0,0.0,0.5710000000000001,0.384,0.48,0.489,0.509,0.441,1.0,0.0,1997-98,34.0,0.65,0.929,,UTA,NBA,SG,80.0,2460.0,0.48200000000000004,14.0
5145,0.183,0.134,0.33899999999999997,0.82,0.165,0.18,,0.185,0.733,0.0,0.0,0.659,0.4,0.48,0.489,0.392,0.42,0.0,0.0,1998-99,35.0,0.722,0.882,,UTA,NBA,SG,48.0,1435.0,0.47700000000000004,13.9
5146,0.188,0.133,0.35,0.81,0.139,0.19,,0.159,0.682,0.0,0.0,0.54,0.423,0.529,0.495,0.41600000000000004,0.478,1.0,1.0,1999-00,36.0,0.716,0.894,,UTA,NBA,SG,77.0,2133.0,0.49200000000000005,14.1
5147,0.0,0.25,0.25,0.75,0.25,0.25,,1.0,0.0,0.0,0.0,,1.0,0.0,0.33299999999999996,0.0,0.0,0.0,0.0,2011-12,23.0,1.0,,,NJN,NBA,PF,8.0,22.0,0.25,14.8
5148,0.294,0.08900000000000001,0.122,0.5720000000000001,0.067,0.428,,0.10400000000000001,0.43799999999999994,0.08900000000000001,31.0,0.613,0.344,0.43200000000000005,0.524,0.542,0.318,2.0,0.0,1996-97,26.0,0.685,0.9590000000000001,,TOT,NBA,SF,54.0,1395.0,0.436,14.3
5149,0.308,0.087,0.133,0.6,0.07200000000000001,0.4,,0.154,0.41700000000000004,0.077,14.0,0.583,0.294,0.385,0.496,0.5710000000000001,0.308,2.0,0.0,1996-97,26.0,0.655,1.0,,PHO,NBA,SF,32.0,719.0,0.42100000000000004,13.8
5150,0.27899999999999997,0.091,0.109,0.539,0.061,0.461,,0.053,0.5,0.10300000000000001,17.0,0.652,0.4,0.5,0.562,0.5,0.32899999999999996,0.0,0.0,1996-97,26.0,0.72,0.92,,LAL,NBA,SF,22.0,676.0,0.455,14.8
5151,0.493,0.071,0.083,0.779,0.131,0.221,,0.11800000000000001,0.455,0.179,71.0,0.657,0.3,0.371,0.5539999999999999,0.418,0.204,0.0,0.0,1997-98,27.0,0.657,0.895,,LAL,NBA,PF,72.0,2192.0,0.47600000000000003,9.2
5152,0.384,0.075,0.12300000000000001,0.6920000000000001,0.11,0.308,,0.267,0.33299999999999996,0.158,20.0,0.607,0.273,0.16699999999999998,0.465,0.43799999999999994,0.444,0.0,0.0,1998-99,28.0,0.723,0.75,,LAL,NBA,PF,38.0,744.0,0.45899999999999996,11.9
5153,0.264,0.152,0.231,0.741,0.094,0.259,,0.266,0.4,0.08800000000000001,29.0,0.625,0.455,0.345,0.483,0.47100000000000003,0.309,0.0,0.0,1999-00,29.0,0.7,0.9309999999999999,,LAL,NBA,PF,76.0,1685.0,0.43799999999999994,13.3
5154,0.192,0.126,0.174,0.589,0.09699999999999999,0.41100000000000003,,0.25,0.359,0.028999999999999998,11.0,0.644,0.354,0.22699999999999998,0.415,0.37799999999999995,0.34600000000000003,2.0,0.0,2000-01,30.0,0.484,0.852,,LAL,NBA,PF,79.0,1587.0,0.387,16.3
5155,0.204,0.091,0.193,0.5589999999999999,0.07,0.441,,0.369,0.387,0.046,20.0,0.564,0.47600000000000003,0.292,0.41600000000000004,0.25,0.374,0.0,0.0,2001-02,31.0,0.626,0.9470000000000001,,LAL,NBA,PF,81.0,2140.0,0.39799999999999996,16.5
5156,0.27899999999999997,0.122,0.13,0.628,0.09699999999999999,0.37200000000000005,,0.271,0.20800000000000002,0.078,34.0,0.602,0.345,0.306,0.445,0.304,0.28800000000000003,0.0,0.0,2002-03,32.0,0.579,0.941,,LAL,NBA,PF,80.0,2343.0,0.387,14.1
5157,0.299,0.121,0.152,0.69,0.11800000000000001,0.31,,0.139,0.6,0.075,22.0,0.606,0.31,0.264,0.41700000000000004,0.244,0.38,0.0,0.0,2003-04,33.0,0.71,0.927,,SAS,NBA,PF,81.0,1290.0,0.405,13.3
5158,0.24,0.11199999999999999,0.131,0.632,0.149,0.368,,0.261,0.41700000000000004,0.07200000000000001,21.0,0.6559999999999999,0.31,0.204,0.447,0.429,0.37,0.0,0.0,2004-05,34.0,0.736,0.922,,SAS,NBA,PF,75.0,1396.0,0.419,14.2
5159,0.17800000000000002,0.079,0.14400000000000002,0.507,0.106,0.493,,0.285,0.39,0.034,8.0,0.5579999999999999,0.522,0.214,0.39899999999999997,0.29,0.368,1.0,0.0,2005-06,35.0,0.5760000000000001,0.9059999999999999,,SAS,NBA,PF,63.0,1182.0,0.384,17.0
5160,0.163,0.044000000000000004,0.151,0.406,0.048,0.594,,0.342,0.353,0.02,3.0,0.585,0.545,0.132,0.392,0.41700000000000004,0.336,0.0,0.0,2006-07,36.0,0.7,0.88,,SAS,NBA,PF,68.0,1124.0,0.359,18.5
5161,0.185,0.042,0.16,0.41200000000000003,0.025,0.588,,0.4,0.214,0.034,2.0,0.364,0.8,0.42100000000000004,0.408,0.0,0.257,0.0,0.0,2007-08,37.0,0.8,1.0,,SAS,NBA,PF,45.0,583.0,0.319,18.1
5162,,,,,,,,,,,0.0,,,,,,,0.0,0.0,2016-17,23.0,,,,WAS,NBA,SG,1.0,1.0,,
5163,0.37200000000000005,0.008,0.062,0.55,0.109,0.45,,0.293,0.41200000000000003,0.147,16.0,0.688,1.0,0.25,0.5770000000000001,0.35700000000000004,0.259,1.0,0.0,2017-18,24.0,0.512,0.867,,PHO,NBA,SG,23.0,403.0,0.434,13.5
5164,0.218,0.012,0.004,0.294,0.06,0.706,,0.42700000000000005,0.395,0.063,14.0,0.6729999999999999,0.0,1.0,0.595,0.4,0.41600000000000004,0.0,0.0,2018-19,25.0,0.773,0.919,,HOU,NBA,SF,39.0,979.0,0.46799999999999997,18.3
5165,0.251,0.025,0.006,0.355,0.073,0.645,,0.42100000000000004,0.35100000000000003,0.077,29.0,0.669,0.33299999999999996,0.33299999999999996,0.544,0.2,0.363,2.0,0.0,2019-20,26.0,0.731,0.956,,HOU,NBA,SF,58.0,1739.0,0.42700000000000005,17.3
5166,0.09300000000000001,0.15,0.462,0.777,0.073,0.223,,0.309,0.294,0.0,0.0,0.522,0.405,0.43,0.44299999999999995,0.5,0.345,0.0,0.0,2000-01,22.0,0.529,1.0,,MIA,NBA,PG,50.0,550.0,0.42100000000000004,17.0
5167,0.078,0.149,0.42,0.7,0.053,0.3,,0.299,0.489,0.0,0.0,0.439,0.359,0.445,0.42200000000000004,0.39299999999999996,0.344,6.0,0.0,2001-02,23.0,0.503,0.7959999999999999,,MIA,NBA,PG,64.0,1230.0,0.39899999999999997,18.4
5168,0.08800000000000001,0.14,0.45899999999999996,0.73,0.043,0.27,,0.4,0.354,0.0,0.0,0.6409999999999999,0.371,0.392,0.42,0.42100000000000004,0.3,2.0,0.0,2002-03,24.0,0.6990000000000001,0.778,,MIA,NBA,SG,55.0,1025.0,0.387,17.8
5169,0.14,0.127,0.379,0.6970000000000001,0.051,0.303,,0.191,0.423,0.002,0.0,0.381,0.33299999999999996,0.34700000000000003,0.35100000000000003,0.348,0.375,3.0,0.0,2003-04,25.0,0.591,0.765,,LAC,NBA,SG,60.0,1188.0,0.359,17.3
5170,0.08199999999999999,0.096,0.503,0.735,0.055,0.265,,0.392,0.632,0.0,0.0,0.467,0.514,0.44,0.45,0.4,0.45399999999999996,1.0,0.0,2004-05,26.0,0.57,0.8859999999999999,,TOT,NBA,PG-SG,68.0,891.0,0.451,18.2
5171,0.081,0.126,0.474,0.785,0.10400000000000001,0.215,,0.345,0.6,0.0,0.0,0.364,0.647,0.43799999999999994,0.462,0.429,0.414,0.0,0.0,2004-05,26.0,0.633,0.75,,CHA,NBA,SG,13.0,300.0,0.452,17.0
5172,0.0,0.0,0.647,0.647,0.0,0.353,,0.5,0.667,0.0,0.0,,,0.182,0.182,,0.667,0.0,0.0,2004-05,26.0,0.5,1.0,,MIL,NBA,SG,5.0,41.0,0.353,21.2
5173,0.08900000000000001,0.084,0.509,0.71,0.027999999999999997,0.29,,0.40299999999999997,0.64,0.0,0.0,0.526,0.389,0.46799999999999997,0.461,0.33299999999999996,0.452,1.0,0.0,2004-05,26.0,0.529,0.929,,SAC,NBA,PG,50.0,550.0,0.45799999999999996,18.7
5174,0.075,0.037000000000000005,0.445,0.584,0.026000000000000002,0.41600000000000004,,0.237,0.373,0.0,0.0,0.491,0.39299999999999996,0.456,0.445,0.2,0.389,2.0,0.0,2005-06,27.0,0.609,0.8859999999999999,,PHO,NBA,PG,81.0,1421.0,0.42200000000000004,20.0
5175,0.071,0.095,0.40399999999999997,0.584,0.013999999999999999,0.41600000000000004,,0.41700000000000004,0.466,0.0,0.0,0.5329999999999999,0.425,0.406,0.42700000000000005,0.5,0.429,1.0,0.0,2006-07,28.0,0.857,0.973,,NJN,NBA,SG,56.0,946.0,0.428,19.6
5176,0.045,0.055,0.309,0.439,0.03,0.561,,0.326,0.485,0.0,0.0,0.41700000000000004,0.414,0.451,0.429,0.25,0.39299999999999996,1.0,0.0,2007-08,29.0,0.58,0.9059999999999999,,BOS,NBA,PG,78.0,1480.0,0.409,21.1
5177,0.05,0.054000000000000006,0.28600000000000003,0.39299999999999996,0.004,0.607,,0.297,0.515,0.0,0.0,0.607,0.3,0.45,0.445,0.0,0.444,1.0,0.0,2008-09,30.0,0.622,0.9209999999999999,,BOS,NBA,PG,81.0,1479.0,0.445,21.7
5178,0.075,0.033,0.38,0.501,0.013000000000000001,0.499,,0.225,0.353,0.0,0.0,0.5,0.267,0.41,0.41200000000000003,0.33299999999999996,0.348,0.0,0.0,2009-10,31.0,0.6809999999999999,0.873,,TOT,NBA,PG-SG,68.0,1217.0,0.38,20.7
5179,0.055999999999999994,0.031,0.379,0.48100000000000004,0.016,0.519,,0.251,0.35700000000000004,0.0,0.0,0.5,0.4,0.41,0.419,0.4,0.38299999999999995,0.0,0.0,2009-10,31.0,0.8,0.922,,BOS,NBA,PG,50.0,846.0,0.401,21.2
5180,0.12,0.038,0.38299999999999995,0.5489999999999999,0.008,0.451,,0.15,0.33299999999999996,0.0,0.0,0.5,0.0,0.41200000000000003,0.397,0.0,0.25,0.0,0.0,2009-10,31.0,0.414,0.667,,NYK,NBA,SG,18.0,371.0,0.331,19.5
5181,0.034,0.055999999999999994,0.34600000000000003,0.455,0.019,0.545,,0.303,0.45299999999999996,0.0,0.0,0.455,0.33299999999999996,0.396,0.41100000000000003,0.833,0.389,0.0,0.0,2010-11,32.0,0.8170000000000001,0.897,,MIA,NBA,SG,56.0,978.0,0.39899999999999997,21.4
5182,0.174,0.17600000000000002,0.196,0.628,0.081,0.37200000000000005,,0.102,0.385,0.017,18.0,0.47200000000000003,0.368,0.495,0.446,0.44,0.385,0.0,0.0,1996-97,25.0,0.516,0.804,,NYK,NBA,SG,81.0,2681.0,0.423,15.0
5183,0.193,0.204,0.319,0.833,0.11699999999999999,0.16699999999999998,,0.17800000000000002,0.447,0.02,24.0,0.5429999999999999,0.369,0.49,0.46,0.396,0.385,2.0,0.0,1997-98,26.0,0.532,0.951,,NYK,NBA,SG,82.0,2848.0,0.447,13.7
5184,0.16399999999999998,0.193,0.33399999999999996,0.8009999999999999,0.11,0.19899999999999998,,0.179,0.24,0.017,12.0,0.565,0.36,0.43799999999999994,0.42100000000000004,0.26,0.40700000000000003,1.0,0.0,1998-99,27.0,0.515,0.93,,NYK,NBA,SG,50.0,1815.0,0.418,14.5
5185,0.132,0.256,0.332,0.809,0.08900000000000001,0.191,,0.309,0.45299999999999996,0.009000000000000001,7.0,0.45799999999999996,0.491,0.54,0.494,0.381,0.436,3.0,0.0,1999-00,28.0,0.451,0.8959999999999999,,NYK,NBA,SG,82.0,3169.0,0.483,14.8
5186,0.10300000000000001,0.252,0.33,0.7909999999999999,0.105,0.209,,0.14300000000000002,0.444,0.003,4.0,0.44,0.489,0.486,0.467,0.37799999999999995,0.381,0.0,0.0,2000-01,29.0,0.43700000000000006,0.75,,NYK,NBA,SG,78.0,2858.0,0.449,15.7
5187,0.094,0.212,0.35600000000000004,0.7340000000000001,0.07200000000000001,0.266,,0.20199999999999999,0.32899999999999996,0.002,2.0,0.41,0.478,0.449,0.452,0.447,0.39299999999999996,0.0,0.0,2001-02,30.0,0.544,0.765,,NYK,NBA,SG,77.0,2914.0,0.43700000000000006,16.9
5188,0.066,0.213,0.33,0.693,0.084,0.307,,0.23600000000000002,0.45299999999999996,0.003,3.0,0.381,0.49,0.46399999999999997,0.467,0.488,0.396,4.0,0.0,2002-03,31.0,0.397,0.848,,NYK,NBA,SG,82.0,3108.0,0.445,17.4
5189,0.038,0.26,0.36700000000000005,0.741,0.076,0.259,,0.272,0.455,0.0,0.0,0.267,0.44799999999999995,0.446,0.43700000000000006,0.441,0.431,1.0,0.0,2003-04,32.0,0.522,0.9540000000000001,,NYK,NBA,SG,50.0,1799.0,0.435,17.5
5190,0.024,0.22,0.337,0.61,0.028999999999999998,0.39,,0.375,0.3,0.0,0.0,0.4,0.42200000000000004,0.42,0.43200000000000005,0.667,0.38799999999999996,1.0,0.0,2004-05,33.0,0.648,0.935,,NYK,NBA,SG,20.0,532.0,0.415,19.4
5191,0.5920000000000001,0.062,0.040999999999999995,0.997,0.301,0.003,,0.0,,0.257,162.0,0.623,0.16699999999999998,0.429,0.521,0.40700000000000003,0.0,0.0,0.0,2004-05,19.0,0.526,,,ORL,NBA,PF,82.0,2670.0,0.52,3.7
5192,0.613,0.068,0.023,0.998,0.294,0.002,,0.0,,0.26899999999999996,214.0,0.643,0.217,0.2,0.532,0.402,0.0,1.0,0.0,2005-06,20.0,0.53,,,ORL,NBA,PF,82.0,3021.0,0.531,3.3
5193,0.627,0.037000000000000005,0.003,0.998,0.331,0.002,,0.0,,0.312,254.0,0.72,0.188,0.33299999999999996,0.603,0.429,0.5,0.0,0.0,2006-07,21.0,0.556,1.0,,ORL,NBA,C,82.0,3023.0,0.603,2.7
5194,0.584,0.057,0.006,0.996,0.348,0.004,,0.0,,0.297,269.0,0.7559999999999999,0.25,0.5,0.601,0.401,0.0,3.0,0.0,2007-08,22.0,0.6779999999999999,,,ORL,NBA,C,82.0,3088.0,0.599,3.4
5195,0.546,0.045,0.008,0.998,0.39799999999999996,0.002,,0.0,,0.217,202.0,0.7070000000000001,0.25,0.25,0.573,0.433,0.0,0.0,0.0,2008-09,23.0,0.513,,,ORL,NBA,C,79.0,2821.0,0.5720000000000001,3.4
5196,0.5529999999999999,0.04,0.004,0.992,0.396,0.008,,0.0,,0.24600000000000002,197.0,0.753,0.39399999999999996,0.33299999999999996,0.617,0.452,0.0,5.0,0.0,2009-10,24.0,0.496,,,ORL,NBA,C,82.0,2843.0,0.612,3.8
5197,0.495,0.096,0.017,0.993,0.385,0.006999999999999999,,0.0,,0.225,227.0,0.752,0.38,0.556,0.597,0.45299999999999996,0.0,4.0,0.0,2010-11,25.0,0.532,,,ORL,NBA,C,78.0,2935.0,0.593,4.9
5198,0.517,0.012,0.003,0.99,0.45899999999999996,0.01,,0.0,,0.2,137.0,0.731,0.33299999999999996,0.0,0.579,0.41700000000000004,0.0,5.0,0.0,2011-12,26.0,0.505,,,ORL,NBA,C,54.0,2070.0,0.573,4.2
5199,0.594,0.025,0.017,0.993,0.35700000000000004,0.006999999999999999,,0.33299999999999996,0.5,0.244,187.0,0.7,0.25,0.214,0.581,0.424,0.16699999999999998,1.0,0.0,2012-13,27.0,0.6970000000000001,1.0,,LAL,NBA,C,76.0,2722.0,0.578,3.7
5200,0.5760000000000001,0.02,0.003,0.991,0.39299999999999996,0.009000000000000001,,0.5710000000000001,0.5,0.258,195.0,0.735,0.188,0.5,0.594,0.408,0.28600000000000003,2.0,0.0,2013-14,28.0,0.51,1.0,,HOU,NBA,C,71.0,2396.0,0.591,3.5
5201,0.624,0.002,0.005,0.995,0.364,0.005,,0.0,,0.265,104.0,0.723,0.0,0.5,0.594,0.377,0.5,1.0,0.0,2014-15,29.0,0.612,1.0,,HOU,NBA,C,41.0,1223.0,0.593,3.1
5202,0.6579999999999999,0.008,0.003,0.99,0.322,0.01,,0.0,,0.318,176.0,0.752,0.4,0.0,0.626,0.37799999999999995,0.0,2.0,0.0,2015-16,30.0,0.71,,,HOU,NBA,C,71.0,2280.0,0.62,2.6
5203,0.757,0.028999999999999998,0.038,0.997,0.175,0.003,,1.0,0.0,0.34600000000000003,199.0,0.735,0.33299999999999996,0.261,0.635,0.327,0.0,0.0,0.0,2016-17,31.0,0.657,,,ATL,NBA,C,74.0,2199.0,0.633,2.9
5204,0.568,0.053,0.092,0.992,0.28,0.008,,0.0,,0.21,174.0,0.7,0.313,0.33299999999999996,0.5589999999999999,0.392,0.14300000000000002,2.0,0.0,2017-18,32.0,0.57,1.0,,CHO,NBA,C,81.0,2463.0,0.555,4.7
5205,0.623,0.057999999999999996,0.10099999999999999,1.0,0.217,0.0,,,,0.188,12.0,0.767,0.25,0.429,0.623,0.4,,0.0,0.0,2018-19,33.0,0.7440000000000001,,,WAS,NBA,C,9.0,230.0,0.623,4.6
5206,0.7979999999999999,0.0,0.008,0.981,0.175,0.019,,0.2,0.0,0.45899999999999996,111.0,0.815,,0.5,0.7340000000000001,0.37799999999999995,0.6,0.0,0.0,2019-20,34.0,0.627,1.0,,LAL,NBA,C,62.0,1193.0,0.732,2.6
